"","bio2n","bio1","bio4","bio7","bio12"
"335",1.29419393175862,820.652862924382,53730.6016848724,1329.14312443826,8842.98262343606
"336",1.3036944635989,820.603448140966,53730.4409129055,1329.08414880774,8842.88974918717
"337",77.3593541233434,819.429792236403,53726.1928248935,1327.6690632744,8840.5543197505
"338",77.5189239128201,819.855209561915,53727.8613569961,1328.18615741499,8841.43904969678
"339",77.586067045563,820.029214982466,53728.506333189,1328.39650422889,8841.79006161303
"340",45.7928384712428,820.054020692479,53728.5958733117,1328.42641343942,8841.83938950662
"341",2.91463331287779,820.078650528618,53728.6843751721,1328.4560973998,8841.88824724505
"342",2.91071777508867,820.15562706862,53728.9573003309,1328.54874849074,8842.03984232311
"343",2.90687422131432,820.230157469905,53729.2184210534,1328.6383509251,8842.18567603042
"344",2.90530006583904,820.260177446221,53729.3220822905,1328.67439068693,8842.24395694683
"345",2.90344726988261,820.295263189599,53729.4424979776,1328.71648689205,8842.31184764176
"346",2.89856007262135,820.385976001425,53729.7484912303,1328.82514092374,8842.48573971253
"347",1.42072419281966,820.553477798549,53730.2980093442,1329.02522523519,8842.80202736686
"348",0.438881254214337,820.675072307019,53730.6842243435,1329.1700147436,8843.02764806463
"349",0.438632297837972,820.744797577548,53730.8999398865,1329.25282789459,8843.15519723878
"350",0.438166292161541,820.871024922311,53731.2798166026,1329.40234375207,8843.38267397819
"351",0.438166292161541,820.871024922311,53731.2798166026,1329.40234375207,8843.38267397819
"352",0.438295127836326,820.836127096038,53731.1747928325,1329.36100739639,8843.31978393049
"353",0.438900679648514,820.669585662555,53730.667130765,1329.16349375918,8843.01757320437
"354",0.438735557911662,820.716104037088,53730.8117502019,1329.21877024416,8843.10289423461
"355",0.438250072283771,820.848390205597,53731.2118474151,1329.37553871701,8843.34193175497
"356",0.438250072283771,820.848390205597,53731.2118474151,1329.37553871701,8843.34193175497
"357",0.438314535971641,820.830825001219,53731.1587217603,1329.35472270656,8843.31019190683
"358",2.87946127770393,820.718598768713,53730.8114392706,1329.22143157678,8843.10488600859
"359",2.8837414807206,820.644055166459,53730.5732235387,1329.1326194577,8842.96613003706
"360",2.88432698931025,820.633691679019,53730.5396268366,1329.12025511189,8842.94668966046
"361",2.89658173150363,820.420988761394,53729.8617411063,1328.86690802686,8842.55135475737
"362",2.88448766663208,820.636315849376,53730.5626329843,1329.12392054111,8842.95621215478
"363",2.87352246782766,820.818574488369,53731.1214737242,1329.34019751073,8843.28799222663
"364",2.87352246782766,820.818574488369,53731.1214737242,1329.34019751073,8843.28799222663
"365",2.87565068451019,820.783200220838,53731.0130092807,1329.29822068359,8843.22359759991
"366",2.88589356053314,820.605763564247,53730.4485056459,1329.08691432396,8842.89411944756
"367",2.8894106542606,820.541988243514,53730.2372317364,1329.01066701019,8842.77308549866
"368",2.90484124150508,820.267320264597,53729.3419755781,1328.68280314922,8842.25636930954
"369",1.95897165499942,820.714923539691,53730.7998359248,1329.21705798536,8843.09808936111
"370",2.87967518882182,820.714923539691,53730.7998359248,1329.21705798536,8843.09808936111
"371",77.6853286862107,820.278914553084,53729.3793601897,1328.69663144241,8842.27806764743
"372",77.8758316465551,820.740581122487,53730.8805357865,1329.24757980366,8843.14544164981
"373",77.8758316465551,820.740581122487,53730.8805357865,1329.24757980366,8843.14544164981
"374",77.7817238582856,820.512388738628,53730.137662197,1328.97522669183,8842.7164466303
"375",77.7209173644804,820.360331014776,53729.6109720646,1328.7926523157,8842.42088329379
"376",23.3647713295522,819.196989752373,53725.1574070619,1327.38256846002,8840.03593862208
"377",1.22701821031235,820.124078056507,53728.842394691,1328.51067431,8841.97679537993
"378",1.1875737499967,820.640008688309,53730.5601194531,1329.12779222893,8842.95854377604
"379",1.1875737499967,820.640008688309,53730.5601194531,1329.12779222893,8842.95854377604
"380",1.19999656588489,820.477519172705,53730.0191314843,1328.93343433363,8842.6493475169
"381",76.9969903345656,818.4021015359,53721.633942085,1326.40487646836,8838.27020323025
"382",77.0970713978002,818.694288834724,53723.0039689084,1326.76629157037,8838.93958056477
"383",77.4186307278111,819.58435223967,53726.7717416313,1327.85611249204,8840.8679624663
"384",77.6544626252945,820.202737416409,53729.1230370082,1328.60540871854,8842.13222977706
"385",77.7355154826162,820.403480535342,53729.803558339,1328.84596808438,8842.518064851
"386",77.8254781418091,820.622131853823,53730.5178027181,1329.10703889167,8842.92996326708
"387",77.8680127055163,820.723162099222,53730.8331072117,1329.22713514495,8843.1156521247
"388",77.901678234995,820.802301486738,53731.0750883606,1329.32102158045,8843.25950453643
"389",77.9401023061155,820.891443149285,53731.3406580665,1329.42650574257,8843.41927345363
"390",77.9401023061155,820.891443149285,53731.3406580665,1329.42650574257,8843.41927345363
"391",77.931763160571,820.872096805278,53731.2830216848,1329.4036125989,8843.38459893281
"392",77.8531800763065,820.68812815296,53730.7249797885,1329.18553485319,8843.05164741891
"393",77.8758311007516,820.741658084701,53730.8903700864,1329.24910449189,8843.14950004798
"394",77.8944933574957,820.785498507638,53731.0242332125,1329.30110733103,8843.22912990208
"395",77.9356427144633,820.881105606729,53731.3099105445,1329.41427493222,8843.40076167936
"396",77.9356427144633,820.881105606729,53731.3099105445,1329.41427493222,8843.40076167936
"397",77.9291169114071,820.865943447574,53731.2646054865,1329.39632788439,8843.37354290222
"398",77.9172080274833,820.838166822959,53731.1809673493,1329.36342482313,8843.32347140453
"399",77.8900227714095,820.774239434162,53730.9853193742,1329.28757934668,8843.20721699048
"400",77.8189579377209,820.60371078345,53730.4417744575,1329.08446251539,8842.8902450045
"401",77.8124496601456,820.587846222119,53730.3895984456,1329.06550869211,8842.86025403738
"402",41.6132824051991,820.02984012769,53728.3778413385,1328.39300794769,8841.75241397258
"403",56.8823792045166,819.290939767653,53725.553535418,1327.49754824631,8840.23899611315
"404",0.346249721021689,820.071416936603,53728.6582528963,1328.44737518453,8841.87385923729
"405",0.347576630470253,820.553114500406,53730.2744110141,1329.02398025737,8842.79429968362
"406",0.347576630470253,820.553114500406,53730.2744110141,1329.02398025737,8842.79429968362
"407",0.346301728497901,820.091807945969,53728.7310088368,1328.47193355474,8841.91415435715
"408",0.347628504234178,820.571752250651,53730.336386958,1329.04627096435,8842.8297426328
"409",0.347628504234178,820.571752250651,53730.336386958,1329.04627096435,8842.8297426328
"410",13.4082214464186,818.566270131133,53722.2886645442,1326.60498447542,8838.61592561357
"411",0.880819791843802,820.073362378326,53728.6313470842,1328.44860769883,8841.86758465894
"412",0.793824754791212,820.768337872794,53730.9670354598,1329.28056921262,8843.1964136348
"413",0.793824754791212,820.768337872794,53730.9670354598,1329.28056921262,8843.1964136348
"414",0.853369359325993,820.29265509385,53729.3683506916,1328.71112501206,8842.28688363697
"415",54.0430968346159,817.191051017974,53715.2846798326,1324.89059206269,8835.32365211772
"416",2.27418093947438,819.42160031081,53725.7871767313,1327.64821487589,8840.43221482918
"417",2.27418093947438,819.42160031081,53725.7871767313,1327.64821487589,8840.43221482918
"418",76.7783242478628,817.722926883384,53718.0289418855,1325.55464092839,8836.60677998826
"419",77.4602555319939,819.691733253562,53727.1667602285,1327.98581335208,8841.08363944828
"420",77.7793849301891,820.511006187262,53730.1606426674,1328.9745622883,8842.72244406935
"421",77.820728608356,820.610798041797,53730.4821091844,1329.09355420579,8842.90902952651
"422",18.2741734596769,820.793592466138,53731.0450139794,1329.31055788576,8843.24256028268
"423",77.8982203145446,820.793592466138,53731.0450139794,1329.31055788576,8843.24256028268
"424",77.8338602154574,820.642151660524,53730.5809633146,1329.13086204399,8842.96697558052
"425",77.9110585040407,820.823769198835,53731.1372881271,1329.34635752624,8843.29741213406
"426",77.9110585040407,820.823769198835,53731.1372881271,1329.34635752624,8843.29741213406
"427",77.8577968920914,820.697522158734,53730.7446977683,1329.1963427711,8843.06584605085
"428",77.4084565923585,819.556651024614,53726.6582582662,1327.82230216978,8840.80899845532
"429",77.8112249265297,820.584856176273,53730.3797338712,1329.06193532509,8842.85459202818
"430",77.8112249265297,820.584856176273,53730.3797338712,1329.06193532509,8842.85459202818
"431",76.2994385409228,816.180647140024,53709.2118471461,1323.61017062259,8832.67632747436
"432",76.7416213456554,817.614467781324,53717.5098378039,1325.42018722159,8836.35537655706
"433",77.1186431590037,818.75673995156,53723.2919680835,1326.84341398717,8839.08137042914
"434",77.224220899778,819.057303153939,53724.6329703971,1327.21338888462,8839.75166551353
"435",77.3486206697344,819.400798213642,53726.0761796923,1327.63373245183,8840.49318138946
"436",28.1393944569894,819.877304284465,53727.9402069565,1328.21277018326,8841.48272545675
"437",5.27187065781989,820.137090723664,53728.8923960932,1328.52646481886,8842.00358356501
"438",5.38097265523416,820.265999010484,53729.3407386829,1328.68133034281,8842.25481817614
"439",5.53277410734886,820.443196709151,53729.938884512,1328.89358707653,8842.59461892291
"440",5.62148269788917,820.545403374335,53730.2728963376,1329.01562974589,8842.78721226184
"441",5.72574067042443,820.664044951834,53730.6489243513,1329.15687346202,8843.00709841594
"442",5.83135299593312,820.783004952258,53731.0165520802,1329.29814694162,8843.2245789749
"443",5.92625196044782,820.888471631135,53731.3318314526,1329.42299046102,8843.41395607855
"444",5.92625196044782,820.888471631135,53731.3318314526,1329.42299046102,8843.41395607855
"445",5.89711165545107,820.856086333728,53731.235019679,1329.38465518254,8843.35580468999
"446",5.74183084261721,820.682187949847,53730.7051389373,1329.17842508547,8843.04031410577
"447",5.91276540381403,820.873502081307,53731.2872217911,1329.4052760294,8843.38712200922
"448",5.91276540381403,820.873502081307,53731.2872217911,1329.4052760294,8843.38712200922
"449",5.79566842475804,820.742167800621,53730.8855028929,1329.24946642938,8843.14836252912
"450",5.73628841090973,820.674639115609,53730.6716899314,1329.16908385927,8843.02328830413
"451",3.8235681204654,820.57527581196,53730.3480611163,1329.05048365299,8842.83643016242
"452",5.45752757080995,820.355003510462,53729.6382094092,1328.78784125382,8842.42458119788
"453",5.72356369629012,820.66160641731,53730.6414951101,1329.15398146149,8843.00267417559
"454",5.80010463795956,820.748008953784,53730.9099383642,1329.25664447562,8843.16109222787
"455",5.90069077582133,820.860072176654,53731.2469956278,1329.38937566298,8843.36298142117
"456",5.90069077582133,820.860072176654,53731.2469956278,1329.38937566298,8843.36298142117
"457",5.8919004285425,820.850278832689,53731.2175397757,1329.37777611998,8843.3453380743
"458",5.82538218262198,820.775724943251,53730.9899157734,1329.28934367906,8843.20993446288
"459",77.71127643735,820.335889234373,53729.523932119,1328.76322683757,8842.37266137179
"460",77.3488410838508,819.401394510898,53726.0785856603,1327.63445928262,8840.4944407742
"461",77.4769061642954,819.745298518557,53727.4463930652,1328.05305235588,8841.21511411157
"462",77.7519074187189,820.438280124738,53729.8841495683,1328.886351107,8842.57335578765
"463",77.7519074187189,820.438280124738,53729.8841495683,1328.886351107,8842.57335578765
"464",77.5100347700778,819.831821561232,53727.7720432085,1328.15780226918,8841.39110270841
"465",77.7827163521723,820.514840595193,53730.1459464696,1328.97816361768,8842.72114942243
"466",77.7827163521723,820.514840595193,53730.1459464696,1328.97816361768,8842.72114942243
"467",77.2083724644357,819.012818158655,53724.4400001629,1327.15878001552,8839.65395298839
"468",77.4685716173437,819.717400589907,53727.2942557327,1328.0178275679,8841.14473249295
"469",77.80261292144,820.565901263076,53730.3301024004,1329.03975117447,8842.82276068939
"470",77.9395815110426,820.890236924506,53731.3370762312,1329.42507883286,8843.41711534966
"471",77.9395815110426,820.890236924506,53731.3370762312,1329.42507883286,8843.41711534966
"472",77.8341153528503,820.640497650158,53730.561703851,1329.12837556758,8842.95946076766
"473",77.4859037051442,819.762188944915,53727.4597391553,1328.07194528952,8841.23488822139
"474",77.8498310246446,820.678401846772,53730.6837339268,1329.17356753889,8843.0302984744
"475",77.8498310246446,820.678401846772,53730.6837339268,1329.17356753889,8843.0302984744
"476",77.1973932017701,818.979563317275,53724.2744736403,1327.11737602577,8839.57511388228
"477",77.4999870401402,819.803333351424,53727.6479464769,1328.12278634076,8841.32824013778
"478",77.7200438484473,820.36553837216,53729.6774083089,1328.80058662407,8842.44590193448
"479",77.7987949340568,820.558073421099,53730.313645754,1329.0307352181,8842.8108817379
"480",77.8441233633421,820.666517354187,53730.6569289812,1329.15982315417,8843.01173442328
"481",77.9227719479102,820.851161531655,53731.2201989334,1329.37882177812,8843.34692968117
"482",77.9227719479102,820.851161531655,53731.2201989334,1329.37882177812,8843.34692968117
"483",77.8923004461995,820.779623240146,53731.0019663815,1329.29397324613,8843.21706208176
"484",77.8784777394361,820.746872035303,53730.9002135118,1329.25505936835,8843.1570173672
"485",77.6598696287164,820.216317406065,53729.1703451355,1328.62172590537,8842.15872019734
"486",77.7720370122429,820.492022890024,53730.0914097399,1328.95163775594,8842.68442660432
"487",77.9230412894905,820.851789819086,53731.2220911583,1329.37956603711,8843.34806239006
"488",77.9230412894905,820.851789819086,53731.2220911583,1329.37956603711,8843.34806239006
"489",77.8209399855525,820.608533977328,53730.4575827003,1329.09022300461,8842.89934610004
"490",10.4878035045813,819.648300910641,53727.0637535351,1327.93508053154,8841.01273551459
"491",1.09184965602138,820.125192763457,53728.8445776667,1328.51195732815,8841.97845876944
"492",1.11915150063354,820.411525965489,53729.8337813169,1328.85571292899,8842.53444154994
"493",1.15155558855296,820.730030881995,53730.8474388527,1329.23503258391,8843.12599799066
"494",1.15155558855296,820.730030881995,53730.8474388527,1329.23503258391,8843.12599799066
"495",1.14410054688336,820.656754095732,53730.6142318824,1329.1477644639,8842.98990164608
"496",1.12487909103533,820.461209435913,53729.9632318743,1328.91387105871,8842.61782369151
"497",41.8562875539206,819.092484327077,53724.2093854354,1327.24064345714,8839.67122444146
"498",76.1831625363994,815.782017386729,53706.6458592536,1323.1015917046,8831.59224340911
"499",76.4437756586302,816.662039774125,53712.1487876631,1324.22110644328,8833.94789293856
"500",76.7169049967414,817.547415317805,53717.258186934,1325.33861416807,8836.21700231975
"501",76.8545279784822,817.973450441813,53719.5007633234,1325.87157466164,8837.25605154343
"502",77.1292369990063,818.783254262451,53723.3772914989,1326.87517750614,8839.13165620388
"503",77.3376647589197,819.371714391704,53725.9633971698,1327.59841420211,8840.43303736527
"504",77.3673634369736,819.452531035503,53726.2931733986,1327.69703219051,8840.60477425051
"505",77.4171790827541,819.586685350742,53726.8294916466,1327.86040849372,8840.88670735773
"506",77.5696090339326,819.985345467832,53728.3350682251,1328.34319204125,8841.69899448795
"507",77.7196799680497,820.36501076192,53729.6780881508,1328.80004022558,8842.44564814117
"508",77.7894650683674,820.535416641929,53730.2397899197,1329.00368776017,8842.76824587164
"509",77.8911285325545,820.777112839168,53730.9957488992,1329.29105068735,8843.21296969598
"510",77.9625855888219,820.943264417441,53731.4930680028,1329.48775050573,8843.51150823786
"511",77.9625855888219,820.943264417441,53731.4930680028,1329.48775050573,8843.51150823786
"512",77.8686124570909,820.724436139005,53730.8361734075,1329.22861538921,8843.11770210578
"513",77.940546543045,820.892471846553,53731.3437115087,1329.42772259737,8843.42111353482
"514",77.940546543045,820.892471846553,53731.3437115087,1329.42772259737,8843.42111353482
"515",77.7943618503241,820.547200404656,53730.2775241139,1329.01773055014,8842.7902075313
"516",77.9032873309768,820.805521970883,53731.0816092583,1329.32471466608,8843.26428202483
"517",77.9032873309768,820.805521970883,53731.0816092583,1329.32471466608,8843.26428202483
"518",77.7867317227982,820.527793501884,53730.208669527,1328.99436161495,8842.75193526487
"519",77.8857765988762,820.765063756782,53730.9620916141,1329.27687759053,8843.1920949559
"520",77.928712397895,820.865002223747,53731.2617849409,1329.39521346909,8843.371850598
"521",77.928712397895,820.865002223747,53731.2617849409,1329.39521346909,8843.371850598
"522",77.9274370441479,820.862033677657,53731.2528829287,1329.3916984511,8843.36651118341
"523",77.5449459925969,819.922283608209,53728.1073561105,1328.26715579265,8841.57357929199
"524",77.6680492521607,820.236719042163,53729.2404497619,1328.64620695579,8842.19822356303
"525",77.7292906633658,820.388701943026,53729.7576423335,1328.82840446933,8842.4909516326
"526",77.8668523917868,820.719182452161,53730.8132807143,1329.22212612182,8843.10596499634
"527",77.8668523917868,820.719182452161,53730.8132807143,1329.22212612182,8843.10596499634
"528",77.8364124807029,820.646053120124,53730.579687121,1329.13500267381,8842.96987371337
"529",77.7127538353978,820.347394966283,53729.6153141687,1328.77882422867,8842.41084908846
"530",77.8495392171697,820.679022814881,53730.6937531758,1329.17460651695,8843.03401606682
"531",77.9411088415231,820.893773656433,53731.3475739944,1329.42926245626,8843.42344161619
"532",77.9411088415231,820.893773656433,53731.3475739944,1329.42926245626,8843.42344161619
"533",77.8790639448271,820.74826477318,53730.9045641487,1329.25671504702,8843.15957826465
"534",77.3897643265031,819.513136111534,53726.5376591107,1327.77090398165,8840.73276548223
"535",77.4427189505935,819.654710073711,53727.0955932584,1327.94307480736,8841.02799312614
"536",77.5395381847622,819.909021065699,53728.063684924,1328.25129839254,8841.54844300011
"537",77.6162536634727,820.106116622693,53728.7818658297,1328.4891600065,8841.94237087086
"538",77.6662939501016,820.232368672598,53729.2256903303,1328.64099313558,8842.18985762932
"539",77.7225714061255,820.372136735431,53729.702005993,1328.80857140737,8842.45927141248
"540",77.8537839392896,820.688462330437,53730.7192834536,1329.18568061726,8843.05011043561
"541",77.9592349717679,820.935572970859,53731.4706284514,1329.47866752993,8843.49787798906
"542",77.9592349717679,820.935572970859,53731.4706284514,1329.47866752993,8843.49787798906
"543",77.8647296728933,820.714112219083,53730.797272469,1329.21609242661,8843.09658835281
"544",77.8320372879085,820.635467519616,53730.5453921239,1329.12237410581,8842.95002346254
"545",77.6549636596185,820.203987646869,53729.1273363496,1328.60690906,8842.13465161789
"546",77.6814690086625,820.270328208041,53729.3568841868,1328.68656844115,8842.26358765173
"547",77.8360528928946,820.64518381906,53730.5768753783,1329.13396576574,8842.96824502242
"548",77.8360528928946,820.64518381906,53730.5768753783,1329.13396576574,8842.96824502242
"549",77.8212168998057,820.60920752514,53730.4597882643,1329.09102737247,8842.90061642107
"550",77.7842433108004,820.51861090853,53730.1586726448,1328.98267940121,8842.72837715998
"551",77.7379097244536,820.40318838316,53729.7619981001,1328.84419638018,8842.50496303636
"552",77.6935421767744,820.290691144013,53729.3612340708,1328.70875666496,8842.28297258573
"553",77.6728159409866,820.23747676908,53729.1667753244,1328.64453324875,8842.17652171637
"554",77.3901819149364,819.513794405233,53726.5366014059,1327.77159610105,8840.73310031217
"555",77.5902957721412,820.037953008656,53728.5230727001,1328.40655752598,8841.80302699633
"556",77.7266589887669,820.382339731296,53729.7371038036,1328.82081613398,8842.47904021874
"557",77.8011828604917,820.563281903585,53730.3269151222,1329.03681851673,8842.81951609949
"558",77.9200983361088,820.844921006712,53731.2013811859,1329.37142847358,8843.33567149475
"559",77.9200983361088,820.844921006712,53731.2013811859,1329.37142847358,8843.33567149475
"560",77.8526883092316,820.685267274404,53730.7056695845,1329.18174697024,8843.04307670095
"561",77.7896333938992,820.535445114714,53730.237470623,1329.00363475597,8842.76754270893
"562",77.9134484959703,820.829369181543,53731.1543037599,1329.35299689021,8843.30755647652
"563",77.9134484959703,820.829369181543,53731.1543037599,1329.35299689021,8843.30755647652
"564",77.503511848245,819.815141484106,53727.7119149694,1328.13769154036,8841.35795005624
"565",77.747081489258,820.428212752501,53729.8620888553,1328.87471438458,8842.55775643598
"566",77.9508630345925,820.916306976498,53731.4141429303,1329.45590501302,8843.46364503419
"567",77.9508630345925,820.916306976498,53731.4141429303,1329.45590501302,8843.46364503419
"568",77.7672187774569,820.476445255797,53730.0154597612,1328.93214648995,8842.64727455083
"569",77.4811169248879,819.725318053158,53727.1332232613,1328.02155052841,8841.10570425716
"570",77.0107707478115,818.437483063782,53721.7534396637,1326.44746928536,8838.33911631291
"571",77.616688057809,820.091253640821,53728.6162049962,1328.46755471259,8841.87929441817
"572",77.616688057809,820.091253640821,53728.6162049962,1328.46755471259,8841.87929441817
"573",76.7792123340704,817.740544141849,53718.2772891971,1325.58027287839,8836.68865254912
"574",77.3744460030149,819.449357954781,53726.1012538286,1327.68790920947,8840.54750058252
"575",77.8837396820479,820.759361599996,53730.9391534534,1329.26990412033,8843.17995874975
"576",77.8837396820479,820.759361599996,53730.9391534534,1329.26990412033,8843.17995874975
"577",77.0945007371407,818.683787726674,53722.9277074919,1326.75259560248,8838.90832342691
"578",77.6386639824667,820.148872930683,53728.8360053124,1328.53738050391,8841.99723923461
"579",77.6386639824667,820.148872930683,53728.8360053124,1328.53738050391,8841.99723923461
"580",77.1847901831208,818.862686531934,53723.0336821956,1326.95431069365,8839.1211464219
"581",75.1476874602113,811.864455263342,53675.8289413545,1318.00645254113,8819.72892915452
"582",75.2731127884135,812.373419968062,53680.3968714825,1318.67723560796,8821.38591969885
"583",75.9448645564197,814.897874549497,53699.9957517811,1321.95629428809,8828.97639589949
"584",76.687989632484,817.454614737651,53716.7341528571,1325.22171715976,8835.98186754322
"585",76.8564685676727,817.979830425216,53719.5380200863,1325.87964385862,8837.2725475309
"586",76.9236279146635,818.183123600776,53720.5615280751,1326.13285983095,8837.7565752543
"587",77.1686726375311,818.896011602258,53723.8856432144,1327.01410143427,8839.38446615082
"588",77.3861654810026,819.503374013347,53726.4980778231,1327.75899895964,8840.71209204448
"589",77.5034849882278,819.814333062508,53727.7033503772,1328.13654008032,8841.35469427228
"590",77.6326117555209,820.147508912943,53728.9282131994,1328.53896714296,8842.02376320968
"591",77.7117790843612,820.345409704935,53729.6114363182,1328.77654402402,8842.40791009236
"592",77.7742203267365,820.498593663846,53730.1210054227,1328.95977397202,8842.69934428008
"593",77.8345079521906,820.643536792352,53730.5843298891,1329.13247325686,8842.96921774173
"594",77.9087902456101,820.818769933212,53731.1239592731,1329.34050199865,8843.28895951775
"595",77.9562048873528,820.928607871039,53731.4502534467,1329.47044015847,8843.4855170079
"596",77.9562048873528,820.928607871039,53731.4502534467,1329.47044015847,8843.4855170079
"597",77.9226239395111,820.85081624538,53731.2191588476,1329.37841275075,8843.34630712289
"598",77.8829692330831,820.757534582105,53730.9334677177,1329.26773296691,8843.17660615078
"599",77.8638704726283,820.712058717235,53730.7907810161,1329.21364842233,8843.0927882031
"600",77.6716378094941,820.24580117485,53729.2725593181,1328.65713565558,8842.21608312242
"601",77.8254132522985,820.619405261846,53730.493120753,1329.10320363659,8842.91983075165
"602",77.8254132522985,820.619405261846,53730.493120753,1329.10320363659,8842.91983075165
"603",77.647161347722,820.184076681787,53729.0557922433,1328.58291166483,8842.09515192966
"604",77.8362490498723,820.64565804291,53730.5784093511,1329.13453142673,8842.96913354284
"605",77.8362490498723,820.64565804291,53730.5784093511,1329.13453142673,8842.96913354284
"606",77.5172377501681,819.849964566882,53727.8353896473,1328.17961152303,8841.42655853775
"607",77.7561099822339,820.452522284862,53729.9571514689,1328.90429008617,8842.60839644492
"608",77.892938732823,820.781853428104,53731.0131452445,1329.29678518597,8843.22252265049
"609",77.9133219356261,820.829449753797,53731.15676512,1329.35317790097,8843.30842193366
"610",77.9426943511376,820.897495487887,53731.358912463,1329.43367646058,8843.43019434757
"611",77.9650405243512,820.948892836236,53731.5094486969,1329.49439562882,8843.52146936568
"612",77.9650405243512,820.948892836236,53731.5094486969,1329.49439562882,8843.52146936568
"613",77.9475289531165,820.908615321233,53731.3914810271,1329.44681307275,8843.44994172798
"614",77.9358664266901,820.881624645342,53731.3114570826,1329.41488913593,8843.40169202771
"615",77.9186293566454,820.841670930467,53731.1926297297,1329.36761860469,8843.33014921652
"616",77.9612293506727,820.940152451667,53731.4839965541,1329.48407582689,8843.50599592962
"617",77.9612293506727,820.940152451667,53731.4839965541,1329.48407582689,8843.50599592962
"618",77.7105010362592,820.341587512414,53729.5941062434,1328.77181231403,8842.39922000527
"619",77.8839419369081,820.759841124414,53730.94064515,1329.2704739454,8843.18083849244
"620",77.8839419369081,820.759841124414,53730.94064515,1329.2704739454,8843.18083849244
"621",77.6792103357546,820.253939241614,53729.2272693559,1328.66441210375,8842.20955199395
"622",77.4989447384606,819.774468993203,53727.3411962407,1328.08170442205,8841.21204331106
"623",77.0127759837175,818.446959234127,53721.8324556033,1326.46006479079,8838.36988040384
"624",77.1962681526244,818.978353241163,53724.2862430847,1327.1163551213,8839.57708990177
"625",63.2560054345415,819.236804739396,53725.4008479598,1327.43344025893,8840.14297621751
"626",1.5270593597359,819.549478744308,53726.6774078865,1327.81499757307,8840.80756304853
"627",1.48569486113078,820.392149482771,53729.7232917994,1328.83092637895,8842.48336430867
"628",1.48569486113078,820.392149482771,53729.7232917994,1328.83092637895,8842.48336430867
"629",1.49474999599328,820.207679769883,53729.0565149609,1328.60852860651,8842.11651333924
"630",77.2717211461061,819.190066498212,53725.2040993722,1327.37623336846,8840.04196896483
"631",10.3832165397636,820.167680828188,53728.9069491829,1328.56014836139,8842.0355074366
"632",77.6458766735987,820.167680828188,53728.9069491829,1328.56014836139,8842.0355074366
"633",77.5770917861516,819.986239169672,53728.2060463638,1328.34000692224,8841.66160618013
"634",76.8794330263728,818.049528090082,53719.8907354854,1325.96650117665,8837.43895792276
"635",77.1460097286036,819.729728758462,53727.1519981428,1328.02695168042,8841.11527738507
"636",77.4827121483986,819.729728758462,53727.1519981428,1328.02695168042,8841.11527738507
"637",77.1087270213319,818.697041930635,53722.7354882157,1326.76233604761,8838.87095080281
"638",77.7960092733679,820.547586395326,53730.2559553526,1329.01736612597,8842.78376456595
"639",77.7960092733679,820.547586395326,53730.2559553526,1329.01736612597,8842.78376456595
"640",75.6132377482716,813.6946669141,53691.2920306249,1320.40406655282,8825.49371969056
"641",76.0671149582607,815.373069382236,53703.8665130912,1322.57707379253,8830.44692438361
"642",76.3572013803485,816.375161083111,53710.4207451653,1323.85748220905,8833.19533851161
"643",76.554499345461,817.02928165758,53714.3638621224,1324.6866666624,8834.91203457976
"644",76.6333593274043,817.283235348966,53715.8084520688,1325.00677904796,8835.55798520392
"645",76.9295469370587,818.193785336735,53720.5447334553,1326.14441439138,8837.76380518959
"646",77.5670078968465,819.96464269423,53728.1577251197,1328.31493576226,8841.62749536312
"647",77.9435459707076,820.899412423133,53731.3642833112,1329.43593151281,8843.43351882451
"648",77.9435459707076,820.899412423133,53731.3642833112,1329.43593151281,8843.43351882451
"649",77.2863020744903,819.229330439826,53725.3606845973,1327.42404511837,8840.1244080225
"650",77.6903837987933,820.282609250821,53729.3319032764,1328.69900919388,8842.26686487703
"651",77.6903837987933,820.282609250821,53729.3319032764,1328.69900919388,8842.26686487703
"652",77.0556356706703,818.558927201072,53722.2355295307,1326.5954247812,8838.59418587013
"653",77.6180270531559,820.106256623832,53728.7517072049,1328.48831632382,8841.93345223346
"654",43.6637366453311,820.660160742993,53730.6369385207,1329.15226130449,8843.00000284056
"655",0.235545880372031,820.850232259832,53731.2173994502,1329.3777209482,8843.34525409061
"656",0.235545880372031,820.850232259832,53731.2173994502,1329.3777209482,8843.34525409061
"657",77.8900741128964,820.774360847439,53730.9856951355,1329.28772355201,8843.20743912282
"658",77.7041194857148,820.31768591797,53729.4586784746,1328.74129796951,8842.33662009147
"659",77.3419196223582,819.330830391225,53725.3644480468,1327.53611184162,8840.22553400519
"660",76.6245178092246,817.253594781382,53715.6270301727,1324.96913551407,8835.47946956504
"661",76.7994991780697,817.804714630348,53718.6292636738,1325.66087856127,8836.84871762861
"662",77.451556762529,819.643133982613,53726.7793553849,1327.92080215798,8840.92623498716
"663",77.451556762529,819.643133982613,53726.7793553849,1327.92080215798,8840.92623498716
"664",32.5206044367705,819.501309265019,53726.1506171953,1327.74646052831,8840.61167522845
"665",76.760376425986,817.654121526023,53717.5240597311,1325.46533203601,8836.40363981117
"666",77.6318587962547,820.131080860529,53728.7685297657,1328.51583124383,8841.96093315304
"667",77.6318587962547,820.131080860529,53728.7685297657,1328.51583124383,8841.96093315304
"668",76.8130985862165,817.775091416567,53717.7301491889,1325.6065971758,8836.59047426846
